timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util
10367089.0,3464.399102,6959.672717,10424.071818,307,11,0.00,0.1828,0.0750
10367276.0,3464.487514,6959.871033,10424.358547,308,11,0.00,0.1969,0.0625
10367461.0,3464.577508,6960.063742,10424.641250,309,11,0.00,0.2156,0.0625
10367581.0,3464.637167,6960.188742,10424.825908,310,12,0.00,0.2219,0.0625
10368044.0,3464.871400,6960.671033,10425.542433,311,12,0.00,0.2391,0.0750
10368051.0,3464.875035,6960.678850,10425.553885,312,13,0.00,0.2563,0.0875
10368169.0,3464.936003,6960.819467,10425.755470,313,14,0.00,0.2391,0.0875
10368553.0,3465.130834,6961.277067,10426.407901,314,14,0.00,0.2391,0.0875
10368935.0,3465.321495,6961.718783,10427.040279,315,14,0.00,0.2297,0.0875
10369049.0,3465.379861,6961.854633,10427.234494,316,14,0.00,0.2344,0.1000
10369221.0,3465.468549,6962.072500,10427.541049,317,14,0.00,0.2578,0.1000
10369226.0,3465.471218,6962.078833,10427.550051,318,15,0.00,0.2813,0.1000
10369226.0,3465.471218,6962.078833,10427.550051,319,16,0.00,0.3047,0.1000
10369368.0,3465.549902,6962.249475,10427.799377,320,16,0.00,0.2984,0.1000
10369381.0,3465.557253,6962.265942,10427.823194,321,16,0.00,0.3031,0.1125
10369594.0,3465.678109,6962.550892,10428.229001,322,16,0.00,0.2844,0.1125
10369742.0,3465.759394,6962.748333,10428.507727,323,16,0.00,0.2578,0.1000
